x,y,z,ss_x,ss_y,ss_z,score,class
0.0,0.019999999999999997,0.019999999999999997,0.023621275947376414,0.0025005684410997014,0.02499943155889667,0.051121275947372785,0.1
0.0,0.019999999999999997,0.023333333333333334,0.023618193975655132,0.0025005684411175066,0.02499943155887886,0.051118193975651496,0.1
0.0,0.019999999999999997,0.026666666666666665,0.02361870398606095,0.0025005684411141746,0.02499943155889023,0.051118703986065356,0.1
0.0,0.019999999999999997,0.03,0.023622102682724855,0.0025005684410948537,0.024999431558909577,0.051122102682729285,0.1
0.0,0.023333333333333334,0.0,0.02362579379987829,0.002500568441076791,0.02499943155891959,0.05112579379987467,0.1
0.0,0.023333333333333334,0.003333333333333333,0.023627068809203403,0.0025005684410693953,0.02499943155892699,0.05112706880919979,0.1
0.0,0.023333333333333334,0.006666666666666666,0.02362576302584097,0.002500568441076973,0.024999431558919413,0.05112576302583735,0.1
0.0,0.023333333333333334,0.009999999999999998,0.0236193077565992,0.0025005684411106995,0.02499943155888568,0.05111930775659558,0.1
0.0,0.023333333333333334,0.013333333333333332,0.023618683429469052,0.002500568441114303,0.024999431558882068,0.05111868342946542,0.1
0.0,0.023333333333333334,0.016666666666666666,0.023622286702145525,0.0025005684410937543,0.02499943155890262,0.0511222867021419,0.1
0.0,0.023333333333333334,0.019999999999999997,0.02362162511053437,0.002500568441097407,0.024999431558898964,0.05112162511053074,0.1
0.0,0.023333333333333334,0.023333333333333334,0.023622272163140414,0.0025005684410937747,0.02499943155890259,0.05112227216313678,0.1
0.0,0.023333333333333334,0.026666666666666665,0.02362137903191166,0.002500568441099099,0.024999431558905306,0.05112137903191606,0.1
0.0,0.023333333333333334,0.03,0.023616443277594677,0.00250056844112757,0.02499943155887684,0.05111644327759909,0.1
0.0,0.026666666666666665,0.0,0.023626056961589318,0.002500568441075377,0.024999431558921002,0.051126056961585696,0.1
0.0,0.026666666666666665,0.003333333333333333,0.023626376831566646,0.002500568441073333,0.02499943155892305,0.05112637683156303,0.1
0.0,0.026666666666666665,0.006666666666666666,0.02363278360461148,0.002500568441037367,0.024999431558959017,0.051132783604607865,0.1
0.0,0.026666666666666665,0.009999999999999998,0.023621830272009467,0.0025005684410964665,0.024999431558899905,0.05112183027200584,0.1
0.0,0.026666666666666665,0.013333333333333332,0.023621633948293086,0.002500568441097606,0.02499943155889877,0.05112163394828946,0.1
0.0,0.026666666666666665,0.016666666666666666,0.023622304159697526,0.0025005684410936233,0.02499943155890275,0.051122304159693904,0.1
0.0,0.026666666666666665,0.019999999999999997,0.02361372430761959,0.0025005684411431813,0.024999431558853192,0.05111372430761596,0.1
0.0,0.026666666666666665,0.023333333333333334,0.023615511384629626,0.0025005684411329265,0.024999431558863448,0.051115511384626,0.1
0.0,0.026666666666666665,0.026666666666666665,0.02361673609187537,0.002500568441125585,0.024999431558878824,0.05111673609187978,0.1
0.0,0.026666666666666665,0.03,0.023622144339861154,0.0025005684410944738,0.02499943155890996,0.05112214433986559,0.1
0.0,0.03,0.0,0.02362827619835669,0.002500568441062921,0.024999431558933465,0.05112827619835307,0.1
0.0,0.03,0.003333333333333333,0.023625778291106764,0.002500568441076898,0.02499943155891949,0.05112577829110315,0.1
0.0,0.03,0.006666666666666666,0.023625980237760566,0.0025005684410758008,0.02499943155892058,0.05112598023775695,0.1
0.0,0.03,0.009999999999999998,0.023622160355826972,0.0025005684410943888,0.02499943155890198,0.05112216035582334,0.1
0.0,0.03,0.013333333333333332,0.02362088648808434,0.0025005684411016295,0.024999431558894745,0.05112088648808072,0.1
0.0,0.03,0.016666666666666666,0.023622004568954455,0.0025005684410954352,0.024999431558900928,0.051122004568950816,0.1
0.0,0.03,0.019999999999999997,0.02361893904342872,0.002500568441113211,0.024999431558883164,0.0511189390434251,0.1
0.0,0.03,0.023333333333333334,0.023621758608458113,0.002500568441096877,0.024999431558899495,0.051121758608454484,0.1
0.0,0.03,0.026666666666666665,0.023621571917352924,0.0025005684410979822,0.02499943155890643,0.051121571917357334,0.1
0.0,0.03,0.03,0.023619470851196225,0.002500568441110148,0.024999431558894253,0.051119470851200624,0.1
0.5555555555555556,0.0,0.0,0.023625840645474426,0.0025005684410756837,0.024999431558919916,0.05112584064547003,0.1
0.5555555555555556,0.0,0.003333333333333333,0.023617724041269675,0.0025005684411194013,0.024999431558876174,0.051117724041265244,0.1
0.5555555555555556,0.0,0.006666666666666666,0.023618322483033943,0.0025005684411160013,0.024999431558879598,0.05111832248302954,0.1
0.5555555555555556,0.0,0.009999999999999998,0.02361598515778187,0.0025005684411294245,0.02499943155886617,0.05111598515777747,0.1
0.5555555555555556,0.0,0.013333333333333332,0.023626424321266357,0.0025005684410722958,0.024999431558923303,0.05112642432126195,0.1
0.5555555555555556,0.0,0.016666666666666666,0.02362681465265493,0.0025005684410703707,0.024999431558925235,0.05112681465265054,0.1
0.5555555555555556,0.0,0.019999999999999997,0.02363152393240974,0.0025005684410434235,0.024999431558952193,0.05113152393240536,0.1
0.5555555555555556,0.0,0.023333333333333334,0.023626279534751056,0.0025005684410733535,0.02499943155892226,0.051126279534746674,0.1
0.5555555555555556,0.0,0.026666666666666665,0.02363463633168073,0.002500568441025983,0.02499943155897765,0.051134636331684365,0.1
0.5555555555555556,0.0,0.03,0.023625986232216494,0.0025005684410749815,0.024999431558928656,0.05112598623222013,0.1
0.5555555555555556,0.003333333333333333,0.0,0.02362636835663382,0.0025005684410736285,0.024999431558922747,0.051126368356630196,0.1
0.5555555555555556,0.003333333333333333,0.003333333333333333,0.023633332076597947,0.0025005684410342676,0.024999431558962115,0.05113333207659433,0.1
0.5555555555555556,0.003333333333333333,0.006666666666666666,0.02363245860834424,0.0025005684410391873,0.024999431558957192,0.05113245860834062,0.1
0.5555555555555556,0.003333333333333333,0.009999999999999998,0.02362851292310718,0.0025005684410611697,0.024999431558935213,0.05112851292310356,0.1
0.5555555555555556,0.003333333333333333,0.013333333333333332,0.023625787443764444,0.0025005684410768243,0.024999431558919556,0.051125787443760826,0.1
0.5555555555555556,0.003333333333333333,0.016666666666666666,0.023628694730544287,0.0025005684410605296,0.024999431558935848,0.051128694730540665,0.1
0.5555555555555556,0.003333333333333333,0.019999999999999997,0.023630092004554685,0.0025005684410522476,0.024999431558944133,0.05113009200455107,0.1
0.5555555555555556,0.003333333333333333,0.023333333333333334,0.023625855701270605,0.0025005684410764825,0.0249994315589199,0.05112585570126699,0.1
0.5555555555555556,0.003333333333333333,0.026666666666666665,0.023629926541738098,0.0025005684410535824,0.024999431558950846,0.051129926541742525,0.1
0.5555555555555556,0.003333333333333333,0.03,0.02362727429320925,0.0025005684410682,0.0249994315589362,0.05112727429321365,0.1
0.5555555555555556,0.006666666666666666,0.0,0.0236259554903068,0.0025005684410759144,0.024999431558920465,0.051125955490303174,0.1
0.5555555555555556,0.006666666666666666,0.003333333333333333,0.023630975146153595,0.002500568441047612,0.024999431558948768,0.051130975146149976,0.1
0.5555555555555556,0.006666666666666666,0.006666666666666666,0.023627257692378636,0.0025005684410686637,0.024999431558927723,0.05112725769237502,0.1
0.5555555555555556,0.006666666666666666,0.009999999999999998,0.0236257520415944,0.0025005684410770116,0.02499943155891937,0.05112575204159078,0.1
0.5555555555555556,0.006666666666666666,0.013333333333333332,0.023625865241040656,0.0025005684410764075,0.024999431558919972,0.05112586524103703,0.1
0.5555555555555556,0.006666666666666666,0.016666666666666666,0.023627497008957426,0.0025005684410673162,0.02499943155892907,0.05112749700895381,0.1
0.5555555555555556,0.006666666666666666,0.019999999999999997,0.02363309558201783,0.0025005684410355916,0.02499943155896079,0.05113309558201421,0.1
0.5555555555555556,0.006666666666666666,0.023333333333333334,0.023626487225811656,0.0025005684410726974,0.024999431558923684,0.05112648722580804,0.1
0.5555555555555556,0.006666666666666666,0.026666666666666665,0.023626631964837868,0.0025005684410721505,0.02499943155893225,0.05112663196484227,0.1
0.5555555555555556,0.006666666666666666,0.03,0.02363288262435358,0.002500568441036778,0.02499943155896762,0.05113288262435798,0.1
0.5555555555555556,0.009999999999999998,0.0,0.023625837502431222,0.002500568441076601,0.024999431558919784,0.05112583750242761,0.1
0.5555555555555556,0.009999999999999998,0.003333333333333333,0.023631460273133433,0.0025005684410445493,0.024999431558951832,0.051131460273129814,0.1
0.5555555555555556,0.009999999999999998,0.006666666666666666,0.023631170869255654,0.0025005684410464996,0.02499943155894988,0.051131170869252035,0.1
0.5555555555555556,0.009999999999999998,0.009999999999999998,0.02362761113049219,0.002500568441066691,0.024999431558929693,0.051127611130488575,0.1
0.5555555555555556,0.009999999999999998,0.013333333333333332,0.02362575629887295,0.002500568441077006,0.024999431558919382,0.05112575629886934,0.1
0.5555555555555556,0.009999999999999998,0.016666666666666666,0.023625818955611205,0.00250056844107668,0.0249994315589197,0.05112581895560758,0.1
0.5555555555555556,0.009999999999999998,0.019999999999999997,0.023626870176629247,0.0025005684410708178,0.024999431558925565,0.05112687017662563,0.1
0.5555555555555556,0.009999999999999998,0.023333333333333334,0.023630555059244635,0.0025005684410500167,0.024999431558946367,0.05113055505924102,0.1
0.5555555555555556,0.009999999999999998,0.026666666666666665,0.023628743690094205,0.002500568441059885,0.02499943155894454,0.05112874369009863,0.1
0.5555555555555556,0.009999999999999998,0.03,0.023625872698067225,0.002500568441076391,0.024999431558928014,0.05112587269807163,0.1
0.5555555555555556,0.013333333333333332,0.0,0.023625752225044042,0.00250056844107703,0.024999431558919354,0.05112575222504043,0.1
0.5555555555555556,0.013333333333333332,0.003333333333333333,0.023625792186881066,0.0025005684410768013,0.02499943155891958,0.05112579218687745,0.1
0.5555555555555556,0.013333333333333332,0.006666666666666666,0.023627559882645317,0.0025005684410669624,0.024999431558929423,0.0511275598826417,0.1
0.5555555555555556,0.013333333333333332,0.009999999999999998,0.023626818640282436,0.0025005684410708017,0.024999431558925582,0.05112681864027882,0.1
0.5555555555555556,0.013333333333333332,0.013333333333333332,0.023625783930338724,0.0025005684410768863,0.0249994315589195,0.05112578393033511,0.1
0.5555555555555556,0.013333333333333332,0.016666666666666666,0.023627083111507678,0.002500568441069312,0.02499943155892707,0.05112708311150406,0.1
0.5555555555555556,0.013333333333333332,0.019999999999999997,0.02362666906768303,0.0025005684410716986,0.024999431558924687,0.05112666906767942,0.1
0.5555555555555556,0.013333333333333332,0.023333333333333334,0.02362575191656191,0.002500568441077011,0.02499943155891937,0.05112575191655829,0.1
0.5555555555555556,0.013333333333333332,0.026666666666666665,0.023626892517224954,0.002500568441070712,0.024999431558933714,0.05112689251722938,0.1
0.5555555555555556,0.013333333333333332,0.03,0.023631553927252153,0.002500568441044325,0.024999431558960075,0.05113155392725655,0.1
0.5555555555555556,0.016666666666666666,0.0,0.023625941488424916,0.002500568441075991,0.024999431558920388,0.0511259414884213,0.1
0.5555555555555556,0.016666666666666666,0.003333333333333333,0.023629090158583728,0.002500568441058314,0.024999431558938065,0.05112909015858011,0.1
0.5555555555555556,0.016666666666666666,0.006666666666666666,0.023632638009748786,0.002500568441037937,0.024999431558958445,0.05113263800974517,0.1
0.5555555555555556,0.016666666666666666,0.009999999999999998,0.0236270312015403,0.002500568441069587,0.024999431558926793,0.05112703120153668,0.1
0.5555555555555556,0.016666666666666666,0.013333333333333332,0.02362670989377164,0.0025005684410717354,0.024999431558924645,0.051126709893768024,0.1
0.5555555555555556,0.016666666666666666,0.016666666666666666,0.023633390955315327,0.0025005684410337376,0.024999431558962643,0.051133390955311706,0.1
0.5555555555555556,0.016666666666666666,0.019999999999999997,0.023631006490885783,0.0025005684410474758,0.024999431558948907,0.05113100649088216,0.1
0.5555555555555556,0.016666666666666666,0.023333333333333334,0.023631841180929043,0.0025005684410426944,0.024999431558953684,0.051131841180925425,0.1
0.5555555555555556,0.016666666666666666,0.026666666666666665,0.023632268200805825,0.0025005684410400347,0.02499943155896437,0.05113226820081023,0.1
0.5555555555555556,0.016666666666666666,0.03,0.02362621250251735,0.0025005684410742773,0.02499943155893012,0.05112621250252175,0.1
0.5555555555555556,0.019999999999999997,0.0,0.023626090061875365,0.0025005684410749868,0.024999431558921394,0.05112609006187174,0.1
0.5555555555555556,0.019999999999999997,0.003333333333333333,0.023630547510982834,0.0025005684410500605,0.024999431558946326,0.051130547510979216,0.1
0.5555555555555556,0.019999999999999997,0.006666666666666666,0.023629919600746292,0.0025005684410532437,0.02499943155894314,0.051129919600742674,0.1
0.5555555555555556,0.019999999999999997,0.009999999999999998,0.023626065936915172,0.0025005684410751485,0.024999431558921235,0.05112606593691156,0.1
0.5555555555555556,0.019999999999999997,0.013333333333333332,0.023634420178266252,0.002500568441028039,0.024999431558968343,0.051134420178262634,0.1
0.5555555555555556,0.019999999999999997,0.016666666666666666,0.02363318414223712,0.0025005684410350872,0.024999431558961293,0.0511331841422335,0.1
0.5555555555555556,0.019999999999999997,0.019999999999999997,0.02362628248893407,0.0025005684410741463,0.024999431558922237,0.051126282488930454,0.1
0.5555555555555556,0.019999999999999997,0.023333333333333334,0.02362578106556983,0.0025005684410768815,0.024999431558919503,0.051125781065566214,0.1
0.5555555555555556,0.019999999999999997,0.026666666666666665,0.02362595104701947,0.0025005684410759816,0.02499943155892846,0.051125951047023915,0.1
0.5555555555555556,0.019999999999999997,0.03,0.02362713737438283,0.002500568441069314,0.024999431558935085,0.05112713737438723,0.1
0.5555555555555556,0.023333333333333334,0.0,0.023630924589383675,0.0025005684410476024,0.024999431558948782,0.05113092458938006,0.1
0.5555555555555556,0.023333333333333334,0.003333333333333333,0.023629039050771183,0.002500568441058193,0.02499943155893819,0.051129039050767565,0.1
0.5555555555555556,0.023333333333333334,0.006666666666666666,0.023629452265755652,0.0025005684410558584,0.024999431558940525,0.05112945226575204,0.1
0.5555555555555556,0.023333333333333334,0.009999999999999998,0.02361594936583593,0.0025005684411304224,0.024999431558865953,0.0511159493658323,0.1
0.5555555555555556,0.023333333333333334,0.013333333333333332,0.023628127955050014,0.002500568441063732,0.024999431558932646,0.05112812795504639,0.1
0.5555555555555556,0.023333333333333334,0.016666666666666666,0.023634690391732535,0.002500568441026503,0.02499943155896988,0.05113469039172892,0.1
0.5555555555555556,0.023333333333333334,0.019999999999999997,0.023626318824887076,0.0025005684410736887,0.0249994315589227,0.051126318824883464,0.1
0.5555555555555556,0.023333333333333334,0.023333333333333334,0.02363390460135799,0.0025005684410309694,0.02499943155896541,0.05113390460135437,0.1
0.5555555555555556,0.023333333333333334,0.026666666666666665,0.023631991411931653,0.0025005684410418652,0.024999431558962542,0.051131991411936056,0.1
0.5555555555555556,0.023333333333333334,0.03,0.023634559300603056,0.00250056844102727,0.024999431558977138,0.051134559300607466,0.1
0.5555555555555556,0.026666666666666665,0.0,0.02363142753794344,0.002500568441045086,0.02499943155895129,0.05113142753793982,0.1
0.5555555555555556,0.026666666666666665,0.003333333333333333,0.02362722913307868,0.0025005684410688415,0.024999431558927542,0.05112722913307506,0.1
0.5555555555555556,0.026666666666666665,0.006666666666666666,0.02362575356136969,0.0025005684410769956,0.024999431558919386,0.051125753561366075,0.1
0.5555555555555556,0.026666666666666665,0.009999999999999998,0.023622186573889252,0.0025005684410942465,0.02499943155890212,0.05112218657388562,0.1
0.5555555555555556,0.026666666666666665,0.013333333333333332,0.023626283742408258,0.002500568441073867,0.02499943155892251,0.05112628374240463,0.1
0.5555555555555556,0.026666666666666665,0.016666666666666666,0.0236270370370259,0.0025005684410695545,0.024999431558926827,0.05112703703702228,0.1
0.5555555555555556,0.026666666666666665,0.019999999999999997,0.023631228874997093,0.0025005684410458477,0.024999431558950534,0.051131228874993474,0.1
0.5555555555555556,0.026666666666666665,0.023333333333333334,0.02362635696237829,0.0025005684410737312,0.024999431558922654,0.05112635696237468,0.1
0.5555555555555556,0.026666666666666665,0.026666666666666665,0.023625811404430038,0.00250056844107664,0.024999431558927785,0.051125811404434465,0.1
0.5555555555555556,0.026666666666666665,0.03,0.0236258588073114,0.0025005684410763568,0.02499943155892807,0.05112585880731583,0.1
0.5555555555555556,0.03,0.0,0.02362575940488417,0.00250056844107698,0.024999431558919406,0.05112575940488055,0.1
0.5555555555555556,0.03,0.003333333333333333,0.023629100231897675,0.002500568441058238,0.024999431558938145,0.051129100231894056,0.1
0.5555555555555556,0.03,0.006666666666666666,0.023627966234134934,0.002500568441064688,0.024999431558931695,0.051127966234131315,0.1
0.5555555555555556,0.03,0.009999999999999998,0.023620911759247867,0.002500568441101812,0.024999431558894555,0.051120911759244235,0.1
0.5555555555555556,0.03,0.013333333333333332,0.023621625576617455,0.002500568441097652,0.02499943155889872,0.05112162557661383,0.1
0.5555555555555556,0.03,0.016666666666666666,0.02362805435136358,0.0025005684410641473,0.024999431558932233,0.05112805435135996,0.1
0.5555555555555556,0.03,0.019999999999999997,0.02363454695148706,0.00250056844102736,0.024999431558969023,0.05113454695148344,0.1
0.5555555555555556,0.03,0.023333333333333334,0.023627635778954232,0.0025005684410661674,0.024999431558930217,0.05112763577895062,0.1
0.5555555555555556,0.03,0.026666666666666665,0.023629680691143396,0.0025005684410549923,0.02499943155894943,0.051129680691147816,0.1
0.5555555555555556,0.03,0.03,0.023627674142346115,0.0025005684410662923,0.024999431558938107,0.05112767414235052,0.1
1.1111111111111112,0.0,0.0,0.02362664729323211,0.0025005684410713087,0.024999431558924298,0.05112664729322772,0.1
1.1111111111111112,0.0,0.003333333333333333,0.02362121742964132,0.002500568441099271,0.02499943155889633,0.05112121742963692,0.1
1.1111111111111112,0.0,0.006666666666666666,0.023619264451953167,0.002500568441110572,0.024999431558885028,0.05111926445194877,0.1
1.1111111111111112,0.0,0.009999999999999998,0.02361493120571257,0.0025005684411354774,0.024999431558860117,0.05111493120570816,0.1
1.1111111111111112,0.0,0.013333333333333332,0.023634769542893785,0.0025005684410252843,0.02499943155897033,0.0511347695428894,0.1
1.1111111111111112,0.0,0.016666666666666666,0.0236258362298629,0.0025005684410757028,0.024999431558919913,0.051125836229858515,0.1
1.1111111111111112,0.0,0.019999999999999997,0.02362962950202285,0.0025005684410544806,0.024999431558941118,0.05112962950201845,0.1
1.1111111111111112,0.0,0.023333333333333334,0.023626116748136455,0.002500568441074072,0.02499943155892153,0.051126116748132056,0.1
1.1111111111111112,0.0,0.026666666666666665,0.02362878533872575,0.0025005684410592606,0.024999431558944366,0.051128785338729374,0.1
1.1111111111111112,0.0,0.03,0.02362674383847604,0.0025005684410704596,0.024999431558933173,0.05112674383847968,0.1
1.1111111111111112,0.003333333333333333,0.0,0.023627079330118143,0.0025005684410693355,0.02499943155892705,0.051127079330114525,0.1
1.1111111111111112,0.003333333333333333,0.003333333333333333,0.023626893287449272,0.0025005684410703967,0.024999431558925984,0.05112689328744566,0.1
1.1111111111111112,0.003333333333333333,0.006666666666666666,0.023625754038532915,0.002500568441077015,0.024999431558919368,0.0511257540385293,0.1
1.1111111111111112,0.003333333333333333,0.009999999999999998,0.023627731799800728,0.002500568441065991,0.02499943155893039,0.05112773179979711,0.1
1.1111111111111112,0.003333333333333333,0.013333333333333332,0.023635088839999888,0.0025005684410242335,0.024999431558972145,0.05113508883999626,0.1
1.1111111111111112,0.003333333333333333,0.016666666666666666,0.023625814375772675,0.002500568441076642,0.024999431558919743,0.05112581437576906,0.1
1.1111111111111112,0.003333333333333333,0.019999999999999997,0.02362807682941836,0.0025005684410640207,0.024999431558932358,0.05112807682941474,0.1
1.1111111111111112,0.003333333333333333,0.023333333333333334,0.023630436504139728,0.0025005684410503064,0.024999431558946072,0.05113043650413611,0.1
1.1111111111111112,0.003333333333333333,0.026666666666666665,0.023625899155396705,0.0025005684410762253,0.024999431558928177,0.05112589915540111,0.1
1.1111111111111112,0.003333333333333333,0.03,0.023630529978064974,0.002500568441050135,0.024999431558954264,0.05113052997806937,0.1
